"id","group","hs.grad","nation","gender","age","m.status","political","n.child","income","food","housing","other","score","Pol","time1","time2","time3","scr"
1198,"treat","yes","Asia","female",58,"widowed","Conservative",0,145636.578936252,0.95,0.04,0.01,0.84,2.53433682153196,0.39,NA,0.384959225863854,1.51686032747057
1199,"treat","yes","Europe","female",37,"married","New_Democrat",1,62523.2205597483,0.97,0.02,0.01,0.58,2.21024664232695,0.96,NA,0.957167492016541,0.36769091494702
1200,"treat","no","Asia","female",53,"never","Liberal",1,76000,0.9,0.07,0.03,0.89,2.13150378457279,0.39,NA,0.388757001841871,0.647644866216918
1201,"treat","yes","North America","male",48,"never","Conservative",1,5000,0.84,0.1,0.06,0.84,3.50649573809022,0.76,NA,0.764203787319432,0.841321893759592
1202,"treat","yes","Asia","male",40,"married","Conservative",1,102327.892195242,0.06,0.35,0.59,0.05,2.92379009038589,0.42,NA,0.417687995907877,0.712145009075033
1203,"control","no","Southern","undis",32,"married","New_Democrat",2,63392.7278342699,0.7,0.11,0.19,-1.05,0.816254518254641,0.53,NA,0.515181914874004,-0.0563783846399315
1204,"treat","no","Asia","female",34,"never","Conservative",2,149000,0.81,0.12,0.07,0.46,3.05229620616442,0.19,NA,0.205408178809301,1.26865798794642
1205,"control","no","Asia","undis",19,"divorced","New_Democrat",1,41151.2776914601,0.26,0.26,0.48,-0.45,1.00717638146499,0.85,NA,0.847411326813775,0.664891280780845
1206,"treat","no","North America","male",41,"divorced","Liberal",1,128364.428294397,0.15,0.01,0.84,-0.4,3.02558445050822,0.27,NA,0.271011979459417,0.744939854010353
1207,"control","yes","Europe","male",33,"divorced","New_Democrat",1,118404.010267688,0.84,0,0.16,-0.74,0.571086400348797,0.05,NA,0.0446801867746202,0.606008580254768
1208,"control","no","Europe","male",50,"never","Conservative",3,141000,0.21,0.41,0.38,-0.27,2.09220781491077,0.12,NA,0.114432453285687,0.705337550828806
1209,"treat","yes","North America","male",47,"married","Liberal",2,50016.661641424,0.28,0,0.72,2.56,2.13687983847304,0.88,NA,0.899315732990319,1.41394392817815
1210,"control","no","North America","male",30,"widowed","Conservative",0,150974.412383979,0.6,0.17,0.23,0.66,2.55531480448871,0.41,NA,0.400022093135018,1.3461419088427
1211,"control","yes","North America","female",53,"divorced","Conservative",1,51698.7904214318,0.75,0.06,0.19,0.52,0.319299445915932,0.78,NA,0.777793446246819,0.763095911851749
1212,"treat","yes","Asia","male",37,"never","New_Democrat",0,111000,0.13,0.08,0.79,0.25,3.25800507651789,0.64,NA,0.640418239689392,0.727430030408193
1213,"treat","no","North America","undis",22,"never","New_Democrat",0,121000,0.51,0.13,0.36,0.31,3.21707211483906,0.34,-1.88,0.340151054802055,0.812646016952782
1214,"control","yes","Europe","female",48,"married","New_Democrat",2,100290.036958357,0.52,0.25,0.23,0.17,-0.148560788125482,0.91,NA,0.911507591002084,1.01583236591884
1215,"control","yes","North America","male",31,"never","Liberal",2,90000,0.05,0.21,0.74,-0.61,-0.413287700705627,0.41,NA,0.412775809367949,1.16303928388072
1216,"control","no","Asia","male",24,"married","Conservative",3,36935.4158345253,0.56,0.01,0.43,0.81,2.58901958543632,0.28,NA,0.270810655602836,0.534502216600236
1217,"control","yes","Asia","undis",48,"married","Conservative",2,150401.785904531,0.48,0.46,0.06,-1.46,0.0891815221299526,0.37,NA,0.36716495591803,1.41135556453693
1218,"control","no","Asia","male",37,"divorced","Conservative",3,113420.255627258,0.81,0.03,0.16,1.02,2.95286842121795,1,NA,0.984755250504374,1.23814209121126
1219,"treat","yes","Asia","female",39,"married","New_Democrat",0,36178.9180238052,0.99,0,0.01,-0.45,1.94900376788076,0,NA,0.00576818173198135,1.31211517421497
1220,"control","no","Europe","male",65,"never","Conservative",0,75000,0.12,0.06,0.82,-1.34,2.12322562490042,0.99,NA,0.992457298669782,0.928265372822376
1221,"control","no","Europe","undis",58,"divorced","Conservative",1,94653.1354052487,0.79,0.17,0.04,0.33,1.18999840516036,0.05,NA,0.0526344067054639,0.430914052642254
1222,"treat","yes","Asia","female",52,"divorced","Liberal",0,30823.5354319921,0.54,0.37,0.09,-0.74,0.719321818362433,0.4,NA,0.396107276568432,0.985945129618712
1223,"treat","yes","Europe","female",64,"married","Liberal",0,13484.4736378004,0.53,0.12,0.35,-0.92,0.983598019700065,0.04,NA,0.0229199280801034,-0.663847403483111
1224,"control","yes","Asia","female",45,"never","Other",1,116000,0.52,0.31,0.17,-0.89,-0.522563725481091,0.89,NA,0.899705432827454,1.27276863429822
1225,"treat","no","Asia","female",52,"divorced","Conservative",1,113584.824290823,0.05,0.51,0.44,1.87,3.47179040826112,0.07,NA,0.0682844786375774,1.36280272090223
1226,"treat","no","Asia","female",36,"never","Other",2,102000,0.19,0.09,0.72,0.89,2.31713217709297,0.04,NA,0.0430591721958826,1.37086767041931
1227,"control","yes","North America","female",45,"never","Liberal",0,63000,0.74,0.2,0.06,1.91,-1.44591788960228,0.02,NA,0.0303925652147529,0.873895910265541
1228,"control","no","Europe","male",62,"married","Liberal",2,28629.387584115,0.09,0.86,0.05,0.17,1.36484911338661,0.96,NA,0.957227716843288,0.143393282017588
1229,"control","yes","North America","female",58,"divorced","New_Democrat",1,114152.196439221,0.88,0.05,0.07,0.83,0.567506311942127,0.95,NA,0.940913472283656,2.41225279472298
1230,"treat","no","Southern","female",42,"never","Conservative",1,38000,0.57,0.16,0.27,0.28,2.97178056725653,0.6,NA,0.591222724124437,0.211907194152479
1231,"treat","yes","North America","undis",35,"divorced","Liberal",2,107177.982806814,0.69,0.24,0.07,-0.16,0.785608640796292,0.95,NA,0.946639453563602,1.12112035440987
1232,"treat","no","North America","undis",36,"married","Other",0,106707.543258414,0.82,0.16,0.02,0.85,2.5800845421989,0.36,NA,0.346758711648987,1.42121397012348
1233,"treat","yes","Europe","undis",61,"married","Conservative",1,156798.911299449,0.85,0.06,0.09,-1.21,2.34395337853527,0.99,NA,0.991162139951148,0.113249168730754
1234,"treat","yes","North America","undis",27,"never","Conservative",0,15000,0.27,0.71,0.02,-1.78,1.73479208469208,0.04,NA,0.0524235805709904,0.819187586262248
1235,"treat","yes","Asia","male",61,"divorced","Liberal",1,84725.3129027356,0.51,0.21,0.28,0.78,2.20471220244921,0.4,NA,0.399039131210684,0.458201922131404
1236,"treat","no","Southern","undis",49,"never","New_Democrat",2,74000,0.69,0.03,0.28,0.81,3.62375953886424,0.05,NA,0.0348743216532289,0.829446278394496
1237,"treat","yes","Asia","male",44,"divorced","Liberal",1,41113.9213130701,0.15,0.53,0.32,2.03,1.4121960574038,0.98,NA,0.979803509259213,0.866249197361118
1238,"treat","no","Southern","male",21,"widowed","Liberal",2,35423.692160763,0.53,0.15,0.32,0.26,2.54624585159837,0.12,NA,0.120272970433441,0.142864304349058
1239,"control","yes","North America","female",54,"married","Other",2,144362.937404151,0.52,0.02,0.46,0.6,-0.236102318568943,0.61,NA,0.616911449120619,0.861531204002525
1240,"treat","yes","North America","female",58,"divorced","Conservative",3,30537.3559642319,0.03,0.37,0.6,-1.15,1.98206149377394,0.18,NA,0.178924588754852,0.409904349956686
1241,"control","yes","North America","undis",62,"never","Other",1,97000,0.47,0.49,0.04,0.49,-0.426118155346623,0.99,NA,0.988793790211675,1.76712720685659
1242,"treat","no","Asia","female",50,"married","Conservative",0,61784.9634016504,0.59,0.21,0.2,-0.15,2.88672368857715,0.89,NA,0.887828927439265,0.861698775276534
1243,"control","yes","Asia","female",60,"divorced","New_Democrat",1,36060.753363724,0.21,0.39,0.4,-0.33,0.0505105477520772,0.24,NA,0.250941234162847,0.440530949879155
1244,"treat","no","North America","male",36,"married","New_Democrat",2,87564.3844224149,0.32,0.05,0.63,-0.47,4.65196411208346,0.49,NA,0.492284216870352,0.365351038447368
1245,"treat","yes","Asia","undis",55,"married","Other",1,109147.55249218,0.06,0.25,0.69,-0.19,1.53172470107676,0.55,NA,0.545466358693679,0.899656750674231
1246,"control","no","Europe","male",65,"never","Liberal",1,53000,0.03,0.07,0.9,1.61,1.22479779797278,0.54,NA,0.539334899864295,1.19777397217484
1247,"control","yes","Southern","undis",34,"married","Liberal",4,47699.9902996618,0.16,0.32,0.52,-0.18,-1.20892928733381,0.84,NA,0.837977870828692,0.490624808933935
1248,"treat","no","Europe","male",30,"never","Liberal",1,144000,0.76,0.14,0.1,-0.39,3.14652179697877,0.06,NA,0.0551127360780635,1.02571788359776
1249,"control","no","Asia","undis",39,"widowed","Liberal",0,118832.922216182,0.19,0.22,0.59,-1.2,-0.126775744792157,0.98,NA,0.98717660648193,0.737293075608376
1250,"treat","yes","North America","female",64,"divorced","Conservative",1,5122.18031086283,0.89,0.06,0.05,-1.59,1.80292340466612,0.01,NA,0.00139904155672996,-0.582117262388731
1251,"control","yes","Asia","female",27,"divorced","Liberal",1,73888.2572460824,0.97,0.02,0.01,-0.58,-1.02316919966555,0.29,NA,0.290326605075808,0.702441597733956
1252,"treat","no","Asia","undis",51,"never","Other",3,37000,0.46,0.47,0.07,0.01,2.54532173766066,0.95,NA,0.949255976000385,-0.6567701978517
1253,"control","no","Asia","undis",23,"married","Conservative",3,146337.105839562,0.37,0.05,0.58,0.51,1.26961772606814,0,NA,0.00486917124977626,0.77450486862537
1254,"treat","yes","North America","female",30,"married","Liberal",1,88234.052618206,0.48,0.13,0.39,-0.07,0.958584012362758,0.05,NA,0.0409790388008392,1.82767118978818
1255,"treat","yes","Asia","male",65,"married","Conservative",0,27034.6772668819,0.72,0.18,0.1,-1.35,3.08141789072613,0.99,NA,0.974526985731327,0.341862426743526
1256,"treat","no","Europe","undis",38,"divorced","New_Democrat",2,91834.2522863067,0.94,0.01,0.05,2.51,3.80210280398335,0.99,NA,0.977224497492922,1.83400557432657
1257,"control","yes","Europe","undis",44,"never","New_Democrat",1,88000,0.43,0.46,0.11,-1.26,-0.298510868308592,0.97,NA,0.956100516418039,0.422043394744079
1258,"control","yes","Asia","female",24,"married","Liberal",1,81368.6096463063,0.17,0.53,0.3,0.49,-1.43347549266541,0.44,NA,0.440192678902618,1.20126297532258
1259,"treat","no","Southern","female",29,"married","New_Democrat",1,89423.3676529251,0.05,0.88,0.07,0.58,3.24817431802841,0.01,NA,0.0149448957366325,0.792022584159009
1260,"control","yes","Europe","undis",39,"divorced","Liberal",2,100198.461991025,0.56,0.11,0.33,0.03,-1.31138698168243,0.86,NA,0.855635412464307,1.18589761819014
1261,"treat","no","Asia","undis",20,"married","Liberal",1,128742.382388117,0.76,0.18,0.06,0.58,2.15051667521141,0.27,NA,0.263834626888194,0.606628211731221
1262,"treat","yes","North America","male",30,"divorced","Liberal",1,103187.880607741,0.86,0,0.14,-1.59,1.96811508231705,0.24,NA,0.247311215717941,1.21976995622863
1263,"treat","no","Asia","undis",23,"never","Liberal",0,47000,0.07,0.02,0.91,-0.71,1.69816692644231,0.37,NA,0.356434747922343,1.75664568831595
1264,"treat","no","North America","female",52,"never","Other",1,20000,0.93,0.07,0,1.35,2.99474315781885,0.34,NA,0.353625507904738,0.893909579821796
1265,"treat","yes","Asia","male",20,"never","New_Democrat",1,117000,0.8,0.02,0.18,-0.35,3.06019998256977,0.95,NA,0.939182207959448,1.490842099928
1266,"treat","yes","North America","male",43,"divorced","Liberal",1,123359.18560774,0.6,0.11,0.29,-0.88,2.03102759584219,0.62,NA,0.613602106841334,0.973102983036707
1267,"control","yes","Europe","female",49,"divorced","Liberal",2,98527.5565946803,0.12,0.86,0.02,0.23,-0.919774595913024,0.05,NA,0.0553376618124014,1.69419078335611
1268,"control","yes","North America","undis",42,"divorced","Conservative",0,7259.148260561,0.58,0.09,0.33,-0.58,0.0182574709987945,0.31,NA,0.316188674251027,-0.00680984272276025
1269,"control","yes","Asia","undis",47,"never","Liberal",0,32000,0.14,0.33,0.53,-0.9,-1.22397656456701,0.92,NA,0.936676845244304,1.27006683078625
1270,"control","no","North America","male",31,"never","Liberal",1,134000,0.7,0.18,0.12,-0.21,0.847665216082219,0.58,NA,0.593632081955727,1.64269060769404
1271,"treat","no","Asia","male",54,"divorced","Liberal",1,120061.92318913,0.89,0.1,0.01,0.89,3.12911667096762,0.42,NA,0.415383110446381,1.7356373514029
1272,"treat","yes","North America","male",30,"divorced","Conservative",2,42310.2578974765,0.07,0.74,0.19,1.4,3.02831448258456,0.9,NA,0.898637154778792,0.461948288461043
1273,"control","no","Europe","female",24,"divorced","New_Democrat",1,112898.245091599,0.83,0.17,0,1.89,1.40791816584171,0.5,NA,0.502330492224631,1.71002144241312
1274,"treat","yes","North America","male",23,"married","Liberal",4,44157.5979305581,0.79,0.05,0.16,0.85,1.84409964685512,0.95,NA,0.951775813936022,1.2774047896336
1275,"control","yes","Europe","male",53,"divorced","New_Democrat",1,106402.561240385,0.19,0.64,0.17,-1.38,1.45418958743045,0.11,-1.26,0.121841971382716,0.373164520919242
1276,"treat","yes","Europe","undis",45,"married","New_Democrat",1,54383.6310751334,0.57,0.12,0.31,-1.38,2.25918106268676,0.14,NA,0.121592385737276,0.436489903367112
1277,"treat","yes","Europe","female",47,"married","New_Democrat",1,40037.0555753074,0.93,0.03,0.04,0.34,2.50434551747336,0.26,NA,0.257515397544138,1.22205916218999
1278,"control","no","North America","male",50,"divorced","New_Democrat",0,59093.7817928503,0.97,0.02,0.01,0.41,2.111211720174,0.12,NA,0.124188244955698,0.993466424556632
1279,"control","yes","North America","female",24,"divorced","Other",1,106171.997278508,0.88,0.1,0.02,-1.22,-0.714435924770088,0.69,NA,0.677231204916373,0.393945021847336
1280,"control","no","Asia","male",25,"married","New_Democrat",3,81833.7406726533,0.26,0.55,0.19,0.7,2.22913241523001,0.48,NA,0.504558679031384,1.37077486018485
1281,"treat","no","Southern","female",38,"married","Liberal",0,72296.4050177903,0.06,0.39,0.55,0.6,1.84624837268152,0.79,NA,0.801189077977779,0.635723409751158
1282,"control","no","Asia","undis",52,"never","Other",1,106000,0.64,0.26,0.1,-0.21,0.448303325561404,0.72,NA,0.717626028001408,1.68310014185681
1283,"control","no","Asia","undis",54,"married","Liberal",2,72925.3087577014,0.5,0.03,0.47,0.78,-0.0170819730271813,0.86,NA,0.838853927439556,-0.491628887317132
1284,"treat","yes","Asia","undis",53,"divorced","Other",1,1420.43395371204,0.65,0.06,0.29,0.73,1.60982349631722,0.52,NA,0.532685109668837,-0.647221876127203
1285,"control","yes","Southern","female",46,"divorced","Liberal",0,82028.4797433553,0.42,0.27,0.31,0.72,-0.827986229839194,0.55,NA,0.551389714874673,1.06634695303263
1286,"control","yes","North America","male",26,"never","Liberal",1,90000,0.03,0.15,0.82,-0.38,-0.16136871077463,0.62,0.45,0.62165781136522,0.848546182155305
1287,"treat","no","Asia","male",18,"married","Conservative",1,143314.482411464,0.88,0.02,0.1,-0.88,3.81473742645422,0,NA,-0.0042843479981058,1.05573727423702
1288,"control","yes","Asia","male",42,"married","Liberal",1,43649.0283859926,0.7,0.07,0.23,0.16,0.308867115392196,0.64,NA,0.650612668062197,1.20800566323095
1289,"control","yes","Asia","male",24,"married","New_Democrat",2,61717.6880994506,0.4,0.45,0.15,-0.21,0.499829971266405,0.25,NA,0.250430051811316,0.0259717258854036
1290,"treat","yes","Asia","male",51,"widowed","Liberal",1,101465.368996662,0.72,0.27,0.01,-0.51,1.69246533723467,0.85,NA,0.843443389771755,1.49086024780202
1291,"control","yes","North America","undis",43,"married","New_Democrat",0,138256.966863852,0.27,0.7,0.03,-0.05,-0.0181438374121201,0.94,NA,0.931259972204968,1.26159572787849
1292,"control","no","North America","female",19,"divorced","Conservative",0,20811.5678052381,0.44,0.16,0.4,0.85,1.1485756900418,0,NA,0.00766781298488422,2.12642838656516
1293,"control","no","North America","male",39,"married","Other",0,82518.575753524,0.85,0.09,0.06,0.49,1.38470250108365,0.44,NA,0.425364215499371,1.78786134075548
1294,"control","no","Europe","undis",54,"divorced","Conservative",4,120744.118673551,0.25,0.25,0.5,1.45,1.53628667088923,0.34,NA,0.351081840912968,1.6725381099189
1295,"treat","no","Asia","male",24,"married","Liberal",5,99102.8091588557,0.11,0.27,0.62,0.67,2.74182060721279,0.9,NA,0.907351034518646,1.40979518746974
1296,"treat","no","North America","female",60,"never","Conservative",2,56000,0.26,0.69,0.05,0.89,3.01634269959182,0.72,NA,0.726745231192779,0.919633124027957
1297,"treat","yes","North America","undis",39,"married","Conservative",2,11253.6325057523,0.04,0.84,0.12,0.38,2.19077455515147,0.98,NA,0.986670786395088,0.908514454292557
1298,"treat","no","Europe","male",25,"never","Liberal",1,141000,0.16,0.41,0.43,-0.69,2.92159391282604,0,NA,-0.011175484635887,1.63644245834508
1299,"treat","yes","North America","female",23,"married","Liberal",1,131310.047246847,0.89,0.11,0,0.2,0.615022476244465,0,NA,0.00319224233820007,1.12932453017885
1300,"treat","no","North America","female",34,"married","Conservative",3,116996.153977334,0.17,0.7,0.13,-0.73,3.15082129520474,0.6,NA,0.613560006720342,0.192935588699847
1301,"treat","no","Asia","undis",39,"never","Liberal",1,3000,0.98,0.02,0,-0.42,1.97894562063169,0.94,NA,0.945968159319813,0.345460038522537
1302,"control","no","North America","female",58,"never","Conservative",6,46000,0.51,0.03,0.46,1.44,1.47513721666982,0.02,NA,0.0213768951013324,1.54433338482893
1303,"control","yes","North America","female",28,"married","Liberal",0,96996.0591657502,0.82,0.07,0.11,-0.23,-1.41152913690315,0.4,NA,0.391286105009731,0.547005372543091
1304,"treat","yes","Asia","male",64,"divorced","Liberal",2,51507.4539276847,0.71,0.08,0.21,-0.74,1.71126209031388,0.01,NA,0.00506092449086138,1.05833594830173
1305,"control","yes","Asia","female",61,"divorced","Conservative",1,103568.454844906,0.07,0.23,0.7,1.25,-0.0132951683042035,0.85,NA,0.85023495333755,2.01346265765229
1306,"treat","no","Asia","male",42,"widowed","Conservative",2,52805.1698686197,0.21,0.09,0.7,0.73,4.45168174982592,0.8,NA,0.802617088830522,-0.0197541807635846
1307,"control","no","Asia","undis",59,"divorced","Conservative",2,41682.8295271178,0.92,0.06,0.02,0.55,0.583117710761349,1,NA,1.01144135841102,0.860870267104995
1308,"treat","no","North America","undis",21,"married","Conservative",2,123397.100026594,0.89,0.04,0.07,2.23,3.31733154960133,0.82,NA,0.827681480874945,2.11339757611299
1309,"control","yes","Southern","female",20,"married","Other",6,155903.383712995,0.98,0,0.02,1.19,-0.476526919210069,0.1,NA,0.0995007707355179,2.48798055645873
