"RBC","HR","SR","WS","SF","Hol","Humid","RF","Temp","Seas"
1403,11,0.88,2.1,0,"Holiday",80,0.1,8.6,"Spring"
1865,9,0.89,2.9,0,"Holiday",76,0,25.3,"Summer"
1372,16,0.87,2.7,0,"No Holiday",48,0,-5.6,"Winter"
2319,11,1.31,4,0,"No Holiday",0,0,11.7,"Spring"
2052,21,0,2.9,0,"No Holiday",94,0,10.9,"Autumn"
1777,5,0,1,0,"No Holiday",52,0,22.8,"Summer"
1391,23,0,1.6,0,"No Holiday",93,1,23.7,"Summer"
1567,3,0,2,0,"No Holiday",84,0,26.6,"Summer"
1996,6,0.01,2.1,0,"No Holiday",31,0,10.3,"Spring"
956,0,0,1.5,0,"No Holiday",60,0,-3.5,"Winter"
2120,8,0.02,1.3,0,"No Holiday",46,0,24,"Summer"
967,15,1.55,2.3,0,"No Holiday",59,0,-7.9,"Winter"
2216,19,0.03,0.7,0,"No Holiday",65,0,24.6,"Summer"
505,11,2.62,1.3,0,"No Holiday",80,0,-4.4,"Winter"
2230,13,0.35,3.7,0,"No Holiday",50,0,19.2,"Summer"
1630,5,0,1.3,0,"No Holiday",67,0,20.7,"Summer"
1312,8,0.49,2.4,0,"No Holiday",31,0,-7.1,"Winter"
1823,4,0,2.5,0,"No Holiday",83,0.4,22.2,"Summer"
2573,10,0.94,1.2,0,"No Holiday",11,0,21.3,"Spring"
1877,13,0.35,1.6,0,"No Holiday",60,0,2.5,"Spring"
2305,13,2.17,2,0,"No Holiday",42,0,16.7,"Spring"
2671,23,0,1.6,0,"No Holiday",68,0,16.4,"Spring"
1884,20,0,2.8,0,"No Holiday",75,0,19.7,"Summer"
2613,10,1.5,1.3,0,"No Holiday",46,0,32.1,"Summer"
2183,18,0.89,1.3,0,"No Holiday",38,0,3.2,"Autumn"
961,13,0.62,2.2,1.6,"No Holiday",67,0,-6.5,"Winter"
1880,3,0,2.7,0,"No Holiday",54,0,20.4,"Autumn"
2702,15,2.42,1.7,0,"Holiday",34,0,18.9,"Autumn"
1928,9,0.69,2.2,0,"No Holiday",56,0,22.7,"Spring"
1766,3,0,0.3,0,"No Holiday",79,0,28.5,"Summer"
1860,22,0,1.8,0,"No Holiday",41,0,-9.5,"Winter"
2048,0,0,2.5,0,"No Holiday",57,0,25.6,"Autumn"
1297,17,1.87,1.4,0,"No Holiday",37,0,-8,"Winter"
1318,15,0.38,0.6,0.5,"No Holiday",59,0,-4.5,"Winter"
1330,5,0,2.5,0,"No Holiday",40,0,-0.7,"Winter"
1722,16,0.87,0.6,0,"No Holiday",73,0,2.3,"Autumn"
1717,9,0.89,1.5,0,"No Holiday",59,0,29.7,"Summer"
1757,10,2.13,2,0,"No Holiday",54,0,27.3,"Spring"
1835,1,0,1.9,0,"No Holiday",92,3.5,26.2,"Autumn"
2429,23,0,2.4,0,"No Holiday",57,0,29.3,"Summer"
2308,19,0,2,0,"No Holiday",48,0,22.3,"Autumn"
1530,17,1.76,0.7,0,"No Holiday",96,0,12.5,"Autumn"
2264,18,0.89,1.4,0,"No Holiday",56,0,30.6,"Summer"
659,9,0.4,1.3,3.5,"No Holiday",82,0,-4.6,"Winter"
1753,3,0,2,0,"No Holiday",57,0,2.3,"Autumn"
1054,13,3.36,0.8,0,"No Holiday",39,0,-13.5,"Winter"
1569,9,0.75,1.2,0,"No Holiday",46,0,9,"Spring"
2043,14,1.6,3,0,"No Holiday",52,0,25.7,"Spring"
1910,10,1.56,1.3,0,"No Holiday",35,0,17.3,"Spring"
1154,1,0,0.6,0,"No Holiday",67,0,22.8,"Summer"
2191,22,0,1.1,0,"No Holiday",87,0,28.8,"Summer"
1412,21,0,2.2,0,"No Holiday",94,0,10.4,"Autumn"
1155,6,0,1.3,0,"No Holiday",49,0,-9.1,"Winter"
1129,11,0.93,0.9,0.9,"No Holiday",52,0,-5.9,"Winter"
1231,16,1.87,3.2,0,"No Holiday",89,0,14.4,"Spring"
2386,18,0,2.5,0,"No Holiday",51,0,21.7,"Autumn"
1355,7,0,0.3,0,"No Holiday",45,0,3.6,"Winter"
2369,20,0,4,0,"No Holiday",63,0,13.5,"Spring"
1154,5,0,2.2,0,"No Holiday",46,0,-1.5,"Winter"
1377,22,0,0.5,4.2,"No Holiday",77,0,0.4,"Winter"
1779,17,1.17,0.7,0,"No Holiday",83,0,24.2,"Summer"
1902,15,2.32,2.4,0,"No Holiday",71,0,16.2,"Summer"
1620,4,0,2.7,0,"No Holiday",55,0,11.1,"Spring"
1957,20,0,0.9,0,"No Holiday",96,0,17.1,"Spring"
1669,18,0.56,1.5,0,"No Holiday",82,0,17.2,"Spring"
1406,1,0,2.5,0,"No Holiday",29,0,-7,"Winter"
1890,21,0,2.7,0,"No Holiday",33,0,-9.5,"Winter"
1455,13,2.93,3.4,0,"No Holiday",97,0,14,"Autumn"
1427,4,0,1.6,0,"No Holiday",71,0,13.8,"Spring"
1525,23,0,1,0,"No Holiday",60,0,-0.4,"Winter"
1285,5,0,1.6,0,"No Holiday",95,3.5,20.5,"Summer"
1410,17,1.33,1.1,0,"No Holiday",76,0,24,"Summer"
1325,5,0,2,0,"No Holiday",50,0,5.9,"Spring"
1153,7,0,1.5,0,"No Holiday",70,0,2.8,"Spring"
2057,12,2.94,1.2,0,"No Holiday",61,0,20.4,"Spring"
898,2,0,0.7,0.5,"No Holiday",39,0,-16.6,"Winter"
1783,0,0,1.6,0,"No Holiday",36,0,17.8,"Autumn"
1579,11,0.94,1.5,0,"No Holiday",33,0,0.5,"Winter"
2555,20,0,3.3,0,"No Holiday",41,0,29.2,"Summer"
2265,4,0,1.2,0,"No Holiday",59,0,30.9,"Summer"
1186,6,0,1,0,"No Holiday",33,0,-3.9,"Winter"
1843,20,0,2.8,0,"No Holiday",30,0,-6.6,"Winter"
657,10,1.5,3,2.2,"No Holiday",86,0,-2.9,"Winter"
1279,11,2.92,2.2,0,"No Holiday",50,0,3,"Spring"
1739,14,3.09,0.7,0,"No Holiday",44,0,-1.3,"Winter"
1601,10,1.72,1.2,0,"No Holiday",35,0,-7.3,"Winter"
2016,12,1.7,1.7,0,"No Holiday",62,0,32.9,"Summer"
1221,8,0.11,2.3,0,"No Holiday",75,0,2.3,"Spring"
1816,3,0,1.6,0,"No Holiday",48,0,33.6,"Summer"
2345,22,0,2.3,0,"Holiday",69,0,13.4,"Autumn"
1806,12,1.86,2.1,0,"No Holiday",61,0,20.4,"Summer"
1221,9,0.19,0.4,0,"Holiday",41,0,-7.5,"Winter"
2065,15,1.97,0.9,0,"No Holiday",54,0,7.6,"Autumn"
1288,1,0,0.5,0,"No Holiday",97,6.5,22.5,"Summer"
1430,3,0,2.9,0,"No Holiday",64,0,13.6,"Spring"
2905,20,0,2.6,0,"No Holiday",48,0,28.1,"Summer"
1912,8,0.08,1.3,0,"No Holiday",40,0,-1.1,"Autumn"
2717,15,1.19,1.3,0,"No Holiday",41,0,28.9,"Autumn"
1988,16,1.63,0.9,0,"No Holiday",32,0,-2.3,"Winter"
2015,23,0,0.3,0,"No Holiday",77,0,23.3,"Summer"
2382,18,0.92,5.4,0,"No Holiday",85,0,23,"Autumn"
2195,18,0,0.7,0,"No Holiday",95,0,20.7,"Summer"
1836,10,1.23,2.8,0,"No Holiday",53,0,16.3,"Spring"
1890,21,0,1.6,0,"No Holiday",23,0,-1.7,"Winter"
944,10,2.34,0.7,0,"No Holiday",86,0,4.3,"Spring"
1625,7,0.19,1.6,0,"No Holiday",34,0,-0.7,"Winter"
1538,12,0.82,2.3,0,"No Holiday",33,0,-8.8,"Winter"
1398,19,0,1,0,"No Holiday",60,0,-2.6,"Winter"
1372,1,0,0.3,0,"No Holiday",76,0,15.6,"Autumn"
1727,8,0.18,0.8,0,"No Holiday",64,0,6.9,"Spring"
1582,6,0.01,0.9,0,"No Holiday",82,0,22.7,"Summer"
2598,15,0.33,0.8,0,"No Holiday",45,0,16.7,"Autumn"
1670,13,1.18,0.3,0,"No Holiday",66,0,30.9,"Summer"
1966,3,0,2.6,0,"No Holiday",50,0,31.7,"Summer"
2163,7,0.3,1.5,0,"No Holiday",53,0,15.2,"Autumn"
2210,10,1.48,1,0,"No Holiday",25,0,20.3,"Spring"
1927,20,0,1.6,0,"No Holiday",65,0,24.1,"Summer"
2278,20,0,1.6,0,"No Holiday",83,0,25.2,"Summer"
2297,23,0,3.3,0,"No Holiday",31,0,3.7,"Winter"
2055,10,0.55,1.2,0,"No Holiday",56,0,13.6,"Autumn"
1657,1,0,0.7,0,"No Holiday",45,0,29.9,"Summer"
1822,15,2.88,2.7,0,"No Holiday",71,0.8,10.1,"Spring"
2522,13,2.02,1.5,0,"No Holiday",55,0,33.8,"Summer"
2568,22,0,4.3,0,"No Holiday",70,0,23.9,"Summer"
1365,0,0,3.2,0,"Holiday",98,29.5,23.5,"Summer"
1501,10,0.59,1.7,0,"No Holiday",95,0.5,21.8,"Autumn"
1621,17,0.28,1.8,0,"No Holiday",82,0,14,"Spring"
2234,22,0,1.5,0,"No Holiday",92,1,18.6,"Autumn"
2365,20,0.01,2.2,0,"No Holiday",59,0,16.7,"Spring"
2672,10,1.44,3,0,"No Holiday",53,0,34.7,"Summer"
1686,11,1.87,3.2,0,"No Holiday",54,0,33.6,"Summer"
2109,16,1.44,2.6,0,"No Holiday",60,0,21,"Autumn"
2340,15,1.6,1.6,0,"No Holiday",75,0,26.7,"Summer"
1770,7,0.12,0.3,0,"No Holiday",67,0,15.6,"Autumn"
1512,12,2.39,2,0,"Holiday",41,0,-0.5,"Autumn"
2215,21,0,1.6,0,"No Holiday",82,0,23.2,"Summer"
2309,17,0.15,2.3,0,"No Holiday",48,0,10,"Autumn"
1800,13,2.22,1.8,0,"No Holiday",44,0,9.3,"Autumn"
1546,13,0.11,1,0,"No Holiday",37,0,-11,"Winter"
2187,7,0.29,0.4,0,"No Holiday",42,0,13.4,"Autumn"
2753,5,0,0.4,0,"No Holiday",45,0,34.4,"Summer"
1581,9,0.85,0.3,0,"No Holiday",38,0,-8.4,"Winter"
1856,2,0,1.2,0,"No Holiday",57,0,13.9,"Autumn"
2698,12,3.18,1,0,"No Holiday",66,0,32.2,"Summer"
1035,3,0,3.2,0,"No Holiday",68,0,-1.2,"Winter"
2159,20,0,1.8,0,"No Holiday",51,0,32.4,"Summer"
1671,12,0.88,0.5,0,"No Holiday",56,0,0.4,"Winter"
1941,21,0,1,0,"No Holiday",32,0,-6,"Winter"
1789,16,0.23,1.8,0,"No Holiday",30,0,0.1,"Winter"
2591,12,2.63,0.3,0,"No Holiday",44,0,25.1,"Summer"
1896,21,0,1.4,0.5,"No Holiday",27,0,-11.1,"Winter"
646,10,2.17,1.4,0,"No Holiday",53,0,-9.7,"Winter"
1789,14,2.4,0.8,0,"No Holiday",59,0,24.3,"Summer"
1134,1,0,4.3,0,"Holiday",52,0,1,"Winter"
1734,9,0.54,1.3,0,"Holiday",56,0,13.9,"Autumn"
1645,11,1.61,0.5,0,"No Holiday",55,0,8.3,"Autumn"
1663,5,0,2.3,0,"No Holiday",66,0,10.6,"Autumn"
1170,4,0,4.8,0,"No Holiday",85,0,6.9,"Autumn"
1796,9,0.13,1.6,0,"No Holiday",73,0,26,"Summer"
1711,12,0.68,4.8,0,"No Holiday",55,0,-1.1,"Winter"
2521,23,0,2.1,0,"No Holiday",85,0,27.9,"Summer"
1164,1,0,0.2,0,"No Holiday",42,0,-10.3,"Winter"
1997,7,0.11,2,0,"No Holiday",52,0,22.1,"Autumn"
1622,0,0,2.6,0,"No Holiday",48,0,26.5,"Summer"
2111,10,0.53,1.2,0,"No Holiday",47,0,17.1,"Autumn"
1615,7,0,1,0,"No Holiday",61,0,10.1,"Spring"
2115,7,0,1.4,0,"No Holiday",35,0,17.3,"Autumn"
1786,22,0,1.6,0,"No Holiday",50,0,32.9,"Summer"
1706,11,0.88,0.7,0,"No Holiday",29,0,-4.9,"Winter"
2378,13,1.12,3.6,0,"No Holiday",27,0,9.6,"Spring"
1522,3,0,1.3,0,"No Holiday",78,0,7,"Autumn"
2186,5,0,1.1,0,"No Holiday",29,0,19.1,"Autumn"
1111,12,2.83,0.8,0,"Holiday",39,0,-8.6,"Winter"
1564,1,0,5.3,0,"No Holiday",25,0,4.7,"Winter"
2759,22,0,3.9,0,"No Holiday",43,0,20.7,"Autumn"
1808,15,1.29,0.4,0,"No Holiday",71,0,29.3,"Summer"
1415,3,0,4.3,0,"No Holiday",60,0,10,"Autumn"
963,14,2.97,0.8,0,"No Holiday",60,0,5.1,"Winter"
2227,22,0,3.2,0,"No Holiday",79,0,9.8,"Autumn"
2041,18,0.94,1.8,0,"No Holiday",82,0,15.7,"Autumn"
1968,17,0.01,3.3,0,"No Holiday",19,0,3.5,"Winter"
1174,10,0.34,1,0,"No Holiday",82,0.5,6.3,"Spring"
1984,17,0.96,1.8,0,"No Holiday",58,0,9.9,"Autumn"
683,14,3.33,2,0,"No Holiday",95,1,21.4,"Summer"
1404,7,0.48,1.5,0,"No Holiday",21,0,-1.9,"Winter"
2160,14,0.78,1.2,0,"No Holiday",92,1,17.1,"Autumn"
2482,22,0,0.3,0,"No Holiday",61,0,18.1,"Autumn"
1199,3,0,3.9,0,"No Holiday",75,0,13.7,"Autumn"
2311,15,2.79,1.3,0,"No Holiday",48,0,10.8,"Autumn"
1202,1,0,1.7,0,"No Holiday",39,0,-6.8,"Winter"
1397,5,0,1.4,0,"No Holiday",74,0,29,"Summer"
1747,6,0,2.2,0,"No Holiday",86,0,24.8,"Summer"
2291,12,2.29,0.7,0,"No Holiday",79,0,26.8,"Summer"
2012,19,0,4,0,"No Holiday",55,0,20.3,"Spring"
1847,6,0,4,0,"Holiday",60,0,15.5,"Spring"
1312,2,0,2.2,0,"No Holiday",65,0,17.8,"Spring"
2197,13,1.18,1.3,0,"No Holiday",42,0,8.9,"Autumn"
2521,22,0,0.9,0,"No Holiday",36,0,15.5,"Spring"
1731,20,0,2.8,0.8,"No Holiday",73,0,0.7,"Winter"
1882,21,0,3.5,0,"No Holiday",40,0,-4.5,"Winter"
1474,12,1.8,1.4,0,"No Holiday",31,0,-1.3,"Winter"
1331,3,0,1,0,"No Holiday",90,0.5,18.2,"Autumn"
1151,10,0.49,0.9,0,"No Holiday",40,0,-8,"Winter"
2194,20,0,2.5,0,"No Holiday",61,0,5.1,"Spring"
812,7,0,0.9,0.8,"No Holiday",76,0,-7.7,"Winter"
2560,15,1.72,0.2,0,"No Holiday",31,0,15.1,"Autumn"
1953,7,0,3.3,0,"No Holiday",53,0,23.6,"Summer"
2120,23,0,2.4,0,"No Holiday",43,0,1.4,"Winter"
2696,23,0,0.5,0,"No Holiday",36,0,12,"Spring"
1317,8,0.05,2.4,0,"No Holiday",42,0,37.1,"Summer"
927,6,0,1,0,"No Holiday",68,0,0.7,"Winter"
1487,2,0,1.1,0,"No Holiday",78,0,13.6,"Spring"
1144,0,0,1.7,0,"No Holiday",44,0,-3.6,"Winter"
656,1,0,0.6,0,"No Holiday",41,0,-15,"Winter"
2466,15,2.47,1.5,0,"No Holiday",51,0,18,"Spring"
1493,11,0.34,1.1,0,"No Holiday",44,0,-8.6,"Winter"
1665,19,0,0.5,0,"No Holiday",86,4,28.3,"Summer"
2230,22,0,3,0,"No Holiday",44,0,14.7,"Spring"
1500,6,0,1.3,0,"No Holiday",39,0,-1.6,"Winter"
2677,22,0,3.9,0,"No Holiday",51,0,25.4,"Summer"
1755,7,0.17,4.6,0,"No Holiday",64,0,3.8,"Autumn"
2432,7,0.02,0.8,0,"No Holiday",56,0,22.1,"Autumn"
1951,1,0,1.4,0,"No Holiday",54,0,27.2,"Summer"
821,0,0,2.1,0,"No Holiday",42,0,-8.6,"Winter"
1846,23,0,2.3,0,"No Holiday",44,0,-5.2,"Winter"
1540,11,1.43,0.7,0,"No Holiday",58,0,29.5,"Summer"
1230,8,0.19,0.7,0,"No Holiday",38,0,-9.8,"Winter"
2020,22,0,0.4,0,"No Holiday",64,0,10.6,"Spring"
1347,12,1.9,2.1,0,"No Holiday",40,0,-3.9,"Winter"
1608,13,2.34,3,0,"No Holiday",39,0,-9.2,"Winter"
1326,13,1.15,0.8,0.4,"No Holiday",82,0,4.5,"Autumn"
1365,2,0,1.4,0,"No Holiday",30,0,-7.9,"Winter"
2263,22,0,0.4,0,"No Holiday",71,0,18.9,"Autumn"
1434,14,0.94,1.1,0,"No Holiday",47,0,-10,"Winter"
1477,14,0.45,0.5,0,"No Holiday",97,2.5,22,"Spring"
2193,12,2.55,0.2,0,"No Holiday",23,0,4.2,"Winter"
2444,17,0.31,3.7,0,"No Holiday",57,0,16.2,"Spring"
2738,16,1.13,3.2,0,"No Holiday",30,0,21.1,"Autumn"
1096,12,1.09,1,0.5,"No Holiday",29,0,-14.7,"Winter"
1809,16,0.13,1.4,0,"No Holiday",63,0,26.1,"Summer"
1980,18,0.11,3,0,"No Holiday",46,0,24.2,"Summer"
2081,10,0.36,0.5,0,"No Holiday",58,0,26.7,"Summer"
2086,21,0,1.7,0,"No Holiday",64,0,7,"Autumn"
1543,16,1.09,2.6,0,"No Holiday",73,0,18,"Summer"
2911,22,0,1.4,0,"No Holiday",58,0,31.9,"Summer"
1968,12,2.96,1,0,"No Holiday",68,0,29.2,"Summer"
2459,23,0,2.7,0,"No Holiday",52,0,25.1,"Summer"
1479,13,0.85,1.1,0,"No Holiday",31,0,-8.3,"Winter"
1704,11,0.91,2.6,0,"No Holiday",74,0,6,"Autumn"
2334,16,0.72,0.7,0,"No Holiday",48,0,19.8,"Autumn"
2306,15,2.45,1.6,0,"No Holiday",84,0,24,"Summer"
2550,18,0.01,1.7,0,"No Holiday",56,0,16.9,"Autumn"
2643,18,0.93,2.1,0,"No Holiday",33,0,24.1,"Spring"
1507,22,0,0.7,0,"No Holiday",47,0,-9.8,"Winter"
672,3,0,1.5,0,"No Holiday",66,0,-4.5,"Winter"
2017,16,0.44,2.2,0,"No Holiday",62,0,11.3,"Spring"
2237,18,0.03,2,0,"No Holiday",50,0,5.4,"Autumn"
2293,1,0,2.7,0,"No Holiday",64,0,20.8,"Spring"
2378,18,1.25,0.6,0,"No Holiday",44,0,19.2,"Autumn"
1490,3,0,3.7,0,"No Holiday",95,0.5,14.8,"Spring"
339,9,1.45,1.5,0,"No Holiday",91,0,0.7,"Winter"
1599,20,0,1.3,0,"No Holiday",96,2,22.3,"Spring"
1044,4,0,0.8,0,"No Holiday",80,0,8.4,"Spring"
1461,12,1.16,3,0,"No Holiday",78,1,10.9,"Spring"
2084,10,1.56,2.3,0,"No Holiday",46,0,5.6,"Spring"
1448,2,0,2.7,0,"No Holiday",72,0,15.9,"Autumn"
2478,15,2.24,3.3,0,"No Holiday",86,0,24,"Summer"
1519,2,0,1.4,0,"No Holiday",47,0,8,"Spring"
1592,14,2.46,2.2,0,"No Holiday",65,0,13.1,"Spring"
1337,13,0.2,0.7,0,"No Holiday",55,0,5.7,"Winter"
2054,22,0,1.8,0,"No Holiday",84,0,20,"Autumn"
2246,20,0,1.6,0,"No Holiday",26,0,9.3,"Spring"
2309,22,0,0.5,0,"No Holiday",48,0,17.2,"Spring"
1632,1,0,1,0,"No Holiday",19,0,3.8,"Winter"
1796,9,0.45,1.7,0,"No Holiday",81,0,29,"Summer"
1623,8,0.19,2.5,0,"No Holiday",58,0,19.8,"Summer"
1780,22,0,0.3,0,"No Holiday",65,0,10.4,"Spring"
1502,2,0,3.1,0,"No Holiday",59,0,14.4,"Spring"
1542,9,0.55,1.2,0,"No Holiday",25,0,-0.8,"Winter"
1572,3,0,0.8,0,"No Holiday",67,0,4.4,"Spring"
2371,14,1.39,3.2,0,"No Holiday",32,0,1.7,"Autumn"
1514,16,0.07,1.6,0,"No Holiday",45,0,-8.5,"Winter"
914,4,0,1.4,0,"No Holiday",84,0,9,"Spring"
1398,6,0,0.4,0,"Holiday",22,0,-3.8,"Winter"
1487,20,0,2.2,0,"No Holiday",74,0,23.7,"Summer"
2632,19,0.37,1.3,0,"No Holiday",48,0,33.9,"Summer"
1557,7,0,0.7,0,"No Holiday",50,0,7,"Spring"
2278,15,1.54,1.5,0,"No Holiday",43,0,28.1,"Autumn"
3262,18,0.99,3.9,0,"No Holiday",56,0,26,"Summer"
1317,1,0,0.9,0,"No Holiday",76,0,4.4,"Autumn"
2497,16,0.48,0.7,0,"No Holiday",54,0,34.1,"Summer"
1468,13,2.71,1.5,0,"No Holiday",85,0,17.9,"Spring"
1750,10,1.4,1.2,0,"No Holiday",55,0,31.2,"Summer"
1283,16,0.66,0.6,0,"No Holiday",50,0,-4.7,"Winter"
1843,16,1.55,1.3,0,"No Holiday",61,0,15.7,"Summer"
2195,15,2.41,1.2,0,"No Holiday",75,0,29.6,"Summer"
1450,15,0.35,0.8,0,"No Holiday",54,0,-3.6,"Winter"
1839,20,0.02,0.4,0,"No Holiday",61,0,12.2,"Spring"
1883,9,1.9,4.6,0,"No Holiday",47,0,26,"Summer"
2144,20,0,0.8,0,"No Holiday",17,0,5.5,"Winter"
1504,3,0,1.8,0,"No Holiday",57,0,28,"Summer"
1516,9,1.38,0.6,0,"No Holiday",72,0,5.3,"Autumn"
1529,3,0,0.4,0,"No Holiday",57,0,7.6,"Autumn"
1991,18,0.04,1.1,0,"No Holiday",96,1.5,21.9,"Summer"
991,5,0,0.9,0.9,"No Holiday",48,0,-11.5,"Winter"
1128,7,0,7.3,0,"No Holiday",68,0,-2.3,"Winter"
1878,16,1.44,3.1,0,"No Holiday",72,0,27.5,"Summer"
1094,14,2.92,0.5,0,"No Holiday",56,0,-1.6,"Winter"
2220,8,1.01,1.5,0,"No Holiday",38,0,15,"Autumn"
2192,18,0.18,1,0,"No Holiday",75,0.9,28.1,"Summer"
1424,7,0.03,0.9,0,"No Holiday",27,0,-4.2,"Winter"
1356,9,0.18,1.8,0,"No Holiday",97,2.5,9.8,"Spring"
2479,16,0.08,1.5,0,"No Holiday",52,0,19.6,"Autumn"
1558,11,2.84,0.4,0,"No Holiday",44,0,-4.4,"Winter"
729,9,1.78,1.4,0,"No Holiday",79,0,2.5,"Winter"
1072,9,0.85,0.9,0,"No Holiday",95,0,21.3,"Spring"
1571,5,0,3.3,0,"No Holiday",76,0.5,21.5,"Autumn"
1968,23,0,0.3,0,"No Holiday",81,0,5.2,"Spring"
1510,2,0,2,0,"No Holiday",59,0,16,"Autumn"
1762,8,0.01,1.3,0,"Holiday",87,0,21.8,"Autumn"
2021,5,0,0.5,0,"No Holiday",87,0,25.7,"Summer"
1095,14,1.7,3.9,1.6,"Holiday",48,0,-8.7,"Winter"
1313,6,0,2,0,"No Holiday",52,0,6.3,"Spring"
1808,9,0.33,2.6,0,"No Holiday",69,0,25.5,"Autumn"
1520,23,0,0.8,0,"No Holiday",75,0,17.6,"Summer"
1856,23,0,2.3,0,"No Holiday",57,0,-2.4,"Winter"
2134,21,0,2.5,0,"No Holiday",68,0,27.7,"Summer"
884,5,0,0.5,0,"No Holiday",80,0,1.4,"Spring"
1884,0,0,2.7,0,"No Holiday",74,0,21.7,"Summer"
2427,7,0.47,1.5,0,"No Holiday",40,0,23,"Autumn"
1284,2,0,1.7,0,"No Holiday",30,0,-6.8,"Winter"
1710,5,0,1.8,0,"No Holiday",82,0,24.1,"Summer"
1701,20,0,0.9,0,"No Holiday",98,2,22.1,"Summer"
2240,15,0.12,0.9,0,"No Holiday",51,0,6,"Autumn"
494,1,0,2,3.8,"No Holiday",94,0,-1,"Winter"
1688,20,0.05,1.5,0,"No Holiday",41,0,-8.9,"Winter"
2590,21,0,2.2,0,"No Holiday",84,0,26,"Summer"
1691,0,0,2,0,"No Holiday",35,0,13.6,"Spring"
2187,8,0.86,1.1,0,"No Holiday",44,0,21.1,"Spring"
2175,9,0.41,1.8,0,"No Holiday",50,0,23.7,"Summer"
1521,10,1.29,1.6,0,"No Holiday",76,0,17.3,"Summer"
651,4,0,1.5,4.8,"No Holiday",85,0,-5.1,"Winter"
1920,13,1.24,1.8,0,"No Holiday",26,0,-8.3,"Winter"
2142,16,0.56,0.9,0,"No Holiday",62,0,11,"Autumn"
1930,11,1.05,0.9,0,"No Holiday",81,0,20.3,"Autumn"
1957,9,0.18,2.5,0,"No Holiday",45,0,3.2,"Spring"
2109,20,0,0.3,0,"No Holiday",74,0,26.5,"Summer"
2218,22,0,2,0,"No Holiday",71,0,13.3,"Spring"
2220,20,0,2.2,0,"No Holiday",70,0,19.6,"Spring"
1924,13,2.83,2.1,0,"No Holiday",72,0,16.7,"Autumn"
1611,5,0,1.7,0,"No Holiday",51,0,15,"Autumn"
1569,13,2.46,1.1,0,"No Holiday",73,0,20.7,"Summer"
2405,21,0,0.7,0,"No Holiday",24,0,18.1,"Spring"
1625,3,0,1.3,0,"No Holiday",50,0,24.5,"Summer"
2203,2,0,1.1,0,"No Holiday",48,0,15.3,"Autumn"
2022,10,1.71,2,0,"Holiday",38,0,36,"Summer"
2156,20,0,2.5,0,"No Holiday",53,0,19.2,"Spring"
2318,8,0.32,0.9,0,"No Holiday",35,0,26.8,"Spring"
2426,17,0.14,1.3,0,"No Holiday",68,0,12.7,"Autumn"
1542,13,2.48,2.5,0,"No Holiday",69,0,-1.8,"Winter"
1529,21,0,0.7,0,"No Holiday",73,0,10.7,"Spring"
1404,21,0,1.4,2.2,"No Holiday",90,0,-5.7,"Winter"
1847,18,0.57,0.7,0,"No Holiday",85,0,20.5,"Summer"
2021,1,0,0.4,0,"Holiday",24,0,21.7,"Spring"
1803,9,1.08,1.5,0,"No Holiday",58,0,10.9,"Spring"
1721,17,0.92,2.6,0,"No Holiday",82,0,14.6,"Autumn"
2171,13,3.03,5.1,0,"No Holiday",87,0,18.9,"Summer"
1543,7,0,3.4,0,"Holiday",63,0,19.2,"Spring"
1847,9,0.71,2.6,0.5,"No Holiday",30,0,-17.2,"Winter"
1871,9,0.13,1.7,0,"No Holiday",59,0,19.3,"Summer"
1136,0,0,4.3,0,"No Holiday",39,0,-3.3,"Winter"
2317,16,2.52,1.2,0,"No Holiday",83,0,26.5,"Summer"
1014,8,0,1.3,0,"No Holiday",88,0,3.9,"Winter"
2125,20,0.1,1.2,0,"No Holiday",57,0,32.2,"Summer"
1587,11,1.11,2.2,0,"No Holiday",79,0,14.6,"Autumn"
1701,6,0,1.3,0,"No Holiday",59,0,10.4,"Autumn"
787,3,0,0.9,1,"No Holiday",91,0.7,0.5,"Winter"
1296,5,0,0.2,0,"No Holiday",88,0,24,"Summer"
1640,20,0,0.8,0,"No Holiday",84,0.5,20,"Summer"
1690,2,0,1.6,0,"No Holiday",63,0,30.8,"Summer"
1798,19,0.42,0.7,0,"No Holiday",60,0,3.3,"Spring"
2671,17,0.84,3,0,"No Holiday",38,0,22.6,"Spring"
1809,17,0.34,1.8,0,"No Holiday",40,0,-5.6,"Winter"
1212,0,0,2.4,0,"No Holiday",88,0,23,"Summer"
1408,0,0,1.6,0,"No Holiday",95,1,10.5,"Spring"
1886,2,0,1.5,0,"No Holiday",59,0.1,28.8,"Summer"
1159,1,0,2.7,0,"No Holiday",62,0,-0.8,"Winter"
1106,14,1.66,1.8,0,"No Holiday",46,0,-14.8,"Winter"
2637,20,0,2,0,"No Holiday",55,0,25.1,"Autumn"
1248,1,0,2.5,0,"No Holiday",57,0,6.3,"Winter"
2054,14,1.21,2.9,0,"No Holiday",74,0,15.2,"Autumn"
2042,13,3.1,4,0,"No Holiday",43,0,22,"Autumn"
1574,2,0,1.7,0,"No Holiday",52,0,1.9,"Autumn"
1856,5,0,0.7,0,"No Holiday",44,0,18.9,"Spring"
2661,21,0,3.6,0,"No Holiday",45,0,33,"Summer"
1819,6,0.04,3.2,0,"No Holiday",60,0,9.8,"Autumn"
2021,9,0.07,0.8,0,"No Holiday",39,0,24.2,"Summer"
